msisdn,activation_date,nik_kk_status,registered_imei
81268143634,2023-03-19,Valid,
82185536266,2023-04-21,Valid,
81130408020,2023-10-08,Valid,350000000052069.0
85289938995,2023-05-15,Missing/Unregistered,350000000219374.0
82296563623,2023-07-27,Valid,
81232145664,2023-09-09,Valid,
81218615307,2023-02-03,Valid,
81227309258,2023-05-10,Valid,
81273477351,2023-06-12,Valid,
82195679402,2023-07-14,Valid,
81214431081,2023-04-21,Valid,
82126572057,2023-02-06,Valid,
82296499027,2023-07-17,Valid,350000000339423.0
82164726977,2023-06-08,Valid,
82168706663,2023-07-22,Valid,
82134428430,2023-05-05,Valid,
82284392618,2023-07-05,Valid,350000000862413.0
81126159885,2023-08-29,Valid,350000000130111.0
85231110546,2023-03-15,Valid,
81188546725,2023-04-13,Valid,
82136058368,2023-03-21,Valid,
85252581114,2023-01-23,Valid,
81224033480,2023-09-17,Valid,
82171024014,2023-09-23,Valid,
81211837260,2023-08-11,Missing/Unregistered,350000000488641.0
85287999227,2023-04-21,Valid,
81199242512,2023-05-11,Valid,
81267040136,2023-08-21,Missing/Unregistered,
81196762724,2023-04-06,Valid,
82126966508,2023-06-11,Valid,
81253337696,2023-07-04,Valid,
82191339453,2023-02-17,Missing/Unregistered,350000000665248.0
82290186782,2023-07-07,Valid,
85281108492,2023-05-04,Valid,
82263897978,2023-06-05,Valid,350000000133070.0
82286039879,2023-05-18,Valid,350000000191816.0
82183478263,2023-05-27,Valid,
82174816878,2023-01-19,Valid,350000000087499.0
81236517320,2023-09-07,Valid,350000000856866.0
81118229816,2023-01-29,Valid,
81188157868,2023-10-14,Missing/Unregistered,350000000707703.0
81134858730,2023-07-16,Valid,
82176960983,2023-08-21,Valid,
81195768106,2023-01-04,Missing/Unregistered,
82124235103,2023-04-13,Missing/Unregistered,350000000485991.0
85282036910,2023-06-18,Valid,
82146984389,2023-07-20,Valid,
81177549266,2023-06-18,Valid,
81121100682,2023-09-07,Valid,
81110402745,2023-03-14,Valid,350000000358597.0
81130189269,2023-10-22,Valid,350000000951813.0
81210456683,2023-08-23,Valid,350000000037171.0
85274918106,2023-08-24,Valid,
82159995647,2023-03-24,Valid,350000000328663.0
85225530935,2023-06-24,Valid,
82295572361,2023-08-03,Missing/Unregistered,
81284234034,2023-09-01,Valid,350000000157971.0
81259908065,2023-06-29,Valid,
81164311222,2023-04-27,Missing/Unregistered,
81290222426,2023-05-20,Valid,
85229064816,2023-08-26,Valid,
81274230190,2023-08-27,Valid,
85212352170,2023-09-24,Valid,
85267888292,2023-04-30,Valid,
81245605946,2023-01-18,Valid,
82283778552,2023-06-15,Valid,
81231675601,2023-07-30,Valid,
82150188874,2023-10-09,Missing/Unregistered,350000000364434.0
82297321298,2023-05-23,Valid,
81169599606,2023-01-07,Valid,
85221976794,2023-01-24,Valid,
82125052330,2023-03-24,Missing/Unregistered,
82225930014,2023-05-01,Valid,
82223965799,2023-09-22,Missing/Unregistered,
82192620424,2023-08-18,Valid,350000000724499.0
85294969363,2023-01-27,Valid,
82233647853,2023-06-06,Missing/Unregistered,
82150962918,2023-06-09,Valid,
81238890513,2023-06-11,Valid,350000000102647.0
85237532202,2023-05-14,Valid,350000000035307.0
81227694653,2023-03-04,Valid,
85220707228,2023-04-25,Valid,
82222996392,2023-03-23,Valid,350000000975740.0
85237158989,2023-07-04,Valid,
82159341202,2023-09-20,Valid,
85295005228,2023-04-07,Valid,
82270880167,2023-03-23,Valid,
82194603228,2023-09-26,Missing/Unregistered,
82159249973,2023-08-23,Valid,
82151564676,2023-03-21,Valid,
81229733546,2023-01-16,Valid,350000000809685.0
85271667881,2023-06-20,Valid,
85253618457,2023-03-21,Valid,350000000450251.0
85243708611,2023-06-06,Missing/Unregistered,
82197016459,2023-10-18,Valid,
82260697813,2023-04-05,Valid,
85215661132,2023-03-12,Valid,350000000647782.0
81281216833,2023-09-08,Valid,
81271429209,2023-10-13,Valid,
85240001692,2023-02-19,Valid,
81254707170,2023-08-13,Valid,350000000585778.0
82172729501,2023-06-17,Valid,
85251565118,2023-01-26,Valid,
81172810853,2023-09-16,Missing/Unregistered,
82263526515,2023-08-07,Valid,
81290121362,2023-04-29,Valid,350000000403344.0
81233554319,2023-04-17,Valid,
81140607342,2023-07-08,Missing/Unregistered,350000000923675.0
81128084198,2023-01-04,Valid,
81254791840,2023-04-29,Valid,350000000553947.0
81121053833,2023-06-04,Missing/Unregistered,
82294489037,2023-01-20,Valid,
82181992294,2023-07-29,Missing/Unregistered,
82223353133,2023-03-02,Valid,
85258785301,2023-08-30,Valid,
85266510294,2023-09-29,Valid,
81193937365,2023-09-03,Valid,
81272152593,2023-02-28,Valid,
81261594965,2023-10-27,Valid,350000000449182.0
82253490949,2023-02-26,Valid,
81294125269,2023-08-12,Valid,
81129969418,2023-05-04,Valid,350000000387366.0
82224416485,2023-02-18,Valid,350000000015393.0
82235304404,2023-05-17,Valid,350000000864054.0
85264893196,2023-03-07,Missing/Unregistered,350000000558606.0
82166888516,2023-07-28,Valid,350000000479199.0
81258777054,2023-07-29,Valid,350000000035269.0
82285097317,2023-02-21,Missing/Unregistered,350000000025180.0
85240351175,2023-01-24,Valid,350000000261152.0
82241963993,2023-04-27,Missing/Unregistered,
81211156621,2023-08-10,Valid,
82184290375,2023-07-21,Valid,
81163171803,2023-03-26,Missing/Unregistered,
81291605348,2023-06-26,Valid,350000000997754.0
81157644095,2023-03-14,Valid,
82194001586,2023-08-07,Valid,350000000243762.0
81297928484,2023-01-30,Valid,350000000253217.0
81123198297,2023-01-14,Valid,350000000143427.0
82299915047,2023-07-21,Valid,350000000306942.0
81180934509,2023-08-10,Valid,
82257058156,2023-10-04,Valid,
82186120979,2023-10-18,Valid,
85212658986,2023-03-24,Missing/Unregistered,350000000132030.0
81125075278,2023-01-10,Valid,
85241874562,2023-01-20,Valid,350000000103580.0
85260087730,2023-08-24,Valid,
81120550166,2023-04-21,Valid,
81225836907,2023-01-05,Valid,
82229148065,2023-05-13,Missing/Unregistered,
85245980335,2023-09-13,Valid,
81211332114,2023-09-05,Valid,
82111401505,2023-07-13,Valid,
85267434546,2023-10-11,Missing/Unregistered,
82182783983,2023-10-12,Valid,350000000395900.0
82219566264,2023-04-07,Valid,
81218259506,2023-05-29,Valid,350000000754994.0
82147395843,2023-05-16,Valid,
82178091441,2023-07-12,Missing/Unregistered,
85266964959,2023-10-06,Valid,
81166179343,2023-08-26,Valid,
82158913593,2023-04-09,Valid,
85288651641,2023-09-08,Valid,
81150078980,2023-03-04,Valid,
85220935893,2023-07-11,Valid,
82191658552,2023-03-07,Missing/Unregistered,
81245454505,2023-05-21,Valid,
85218360854,2023-09-20,Valid,
82252878066,2023-01-24,Valid,
81194127834,2023-08-30,Valid,
81231591047,2023-01-21,Valid,350000000076957.0
85228287195,2023-05-09,Valid,350000000614635.0
81284500789,2023-03-26,Valid,
81170520027,2023-02-04,Valid,350000000786659.0
85295601338,2023-07-18,Valid,350000000466579.0
81225263937,2023-04-19,Missing/Unregistered,
81231010634,2023-02-08,Valid,
82110543180,2023-09-14,Valid,
82166114048,2023-02-15,Valid,350000000940193.0
81272480757,2023-04-03,Valid,
81110184644,2023-05-04,Valid,
82240536526,2023-09-22,Valid,
82160833596,2023-02-03,Valid,350000000737461.0
81117935893,2023-03-07,Missing/Unregistered,
81117258578,2023-04-02,Missing/Unregistered,
85230320587,2023-01-28,Valid,
81263425297,2023-05-19,Missing/Unregistered,350000000257365.0
82221358114,2023-07-05,Missing/Unregistered,350000000439813.0
81113336441,2023-06-20,Valid,350000000354787.0
85271300574,2023-06-24,Missing/Unregistered,
81289545262,2023-04-14,Missing/Unregistered,350000000258416.0
85248424580,2023-06-05,Valid,
82175203092,2023-10-25,Valid,
85291576322,2023-08-31,Valid,
82144707830,2023-02-24,Valid,350000000469147.0
81123279439,2023-06-29,Valid,
82196509460,2023-06-12,Valid,
81238215470,2023-08-17,Missing/Unregistered,
82236998108,2023-07-16,Valid,
82264151847,2023-10-13,Valid,350000000476851.0
85221914799,2023-08-27,Valid,350000000075112.0
81187843659,2023-08-04,Missing/Unregistered,
81150580914,2023-04-07,Valid,
85291821430,2023-09-22,Valid,350000000524041.0
82228231793,2023-10-25,Valid,
81168454324,2023-07-24,Valid,350000000270888.0
81160820620,2023-05-09,Valid,
82190164982,2023-08-19,Missing/Unregistered,
82265579134,2023-10-08,Valid,
81154986844,2023-05-08,Valid,
81275473641,2023-10-21,Valid,
85223171495,2023-01-08,Valid,
81154216143,2023-03-15,Valid,
81260667796,2023-04-27,Valid,
81239542208,2023-05-08,Valid,
85270995308,2023-04-27,Valid,350000000713803.0
81191271888,2023-10-11,Valid,350000000437523.0
82273785980,2023-01-19,Valid,350000000517923.0
82154627496,2023-10-12,Valid,
82119023146,2023-06-18,Valid,
82142204216,2023-09-28,Valid,
81191947089,2023-04-30,Valid,
81245397595,2023-04-25,Valid,
81254380153,2023-06-21,Valid,
85265691375,2023-04-26,Missing/Unregistered,350000000373452.0
81193159665,2023-10-18,Valid,
81110524192,2023-01-03,Missing/Unregistered,350000000115017.0
85270395486,2023-08-26,Valid,
81150271883,2023-01-19,Valid,
81237610503,2023-09-10,Valid,
82272177756,2023-03-08,Valid,350000000926250.0
81187745062,2023-06-22,Valid,350000000589844.0
85255198621,2023-06-14,Valid,
85230239487,2023-01-26,Missing/Unregistered,350000000673012.0
81287335792,2023-06-11,Missing/Unregistered,
81228365017,2023-05-06,Valid,350000000113497.0
82115550294,2023-09-05,Valid,
81292473097,2023-03-14,Valid,
82151216160,2023-07-16,Valid,
82212196555,2023-02-01,Valid,
82215444561,2023-01-15,Valid,
85247626762,2023-09-29,Valid,
82279416011,2023-04-15,Valid,
85241906741,2023-04-23,Valid,
81157443247,2023-09-18,Valid,
81210235917,2023-05-30,Missing/Unregistered,350000000997923.0
82156995551,2023-01-03,Valid,
81131659492,2023-07-14,Valid,350000000087792.0
82237536866,2023-10-11,Valid,
81154152604,2023-06-06,Valid,350000000520934.0
81246630148,2023-07-27,Valid,
82211092096,2023-09-25,Valid,
81297906798,2023-09-04,Valid,350000000407493.0
82128779580,2023-06-30,Valid,
85250167349,2023-06-10,Valid,
85244729955,2023-09-08,Missing/Unregistered,
85232009605,2023-10-08,Valid,350000000039245.0
85254614816,2023-05-29,Valid,
85240316833,2023-04-08,Valid,
82222908420,2023-07-09,Valid,
82261291369,2023-06-19,Valid,
82262353900,2023-03-08,Valid,
82115200100,2023-04-03,Valid,
82116837017,2023-05-09,Valid,
82113159640,2023-07-22,Valid,350000000843687.0
82231159193,2023-05-24,Valid,
81157059742,2023-05-16,Valid,350000000833731.0
81270651763,2023-03-28,Missing/Unregistered,
81243056626,2023-01-29,Valid,350000000630725.0
81196986613,2023-08-22,Valid,
81285366593,2023-02-13,Valid,
82270699234,2023-02-03,Valid,350000000336840.0
81283893837,2023-10-18,Valid,350000000577976.0
85222042591,2023-01-18,Valid,350000000727040.0
85258337081,2023-07-14,Valid,
85254364548,2023-05-17,Missing/Unregistered,
81234455215,2023-03-19,Missing/Unregistered,
82149172555,2023-04-13,Valid,
81251577666,2023-08-11,Valid,
81169560607,2023-10-26,Valid,
85281350237,2023-05-19,Valid,
82214720739,2023-01-16,Valid,
82271955131,2023-06-28,Valid,
82290253334,2023-08-27,Valid,
82224467941,2023-07-06,Valid,
82166821312,2023-06-11,Valid,
81221556249,2023-05-28,Valid,350000000555277.0
82264722764,2023-10-19,Valid,
81232848174,2023-07-02,Valid,350000000469229.0
82155322132,2023-09-09,Valid,
81144311974,2023-09-12,Valid,
81182179158,2023-09-28,Valid,
81115789771,2023-05-22,Valid,350000000913780.0
82229403061,2023-08-11,Valid,
81299539035,2023-10-03,Missing/Unregistered,350000000714820.0
81167230350,2023-07-14,Valid,
81164022473,2023-01-18,Missing/Unregistered,350000000883584.0
82168060493,2023-07-19,Valid,
82296710514,2023-10-02,Valid,
81267792784,2023-02-12,Valid,
81125086429,2023-09-05,Valid,
81231107755,2023-09-27,Valid,
81253365773,2023-09-24,Valid,
82179942777,2023-03-07,Valid,350000000486215.0
85242236471,2023-01-18,Valid,
82167422132,2023-04-06,Valid,
81263098506,2023-06-09,Valid,350000000487428.0
82137031687,2023-02-26,Valid,350000000182239.0
85222789663,2023-10-02,Valid,
82141631220,2023-05-30,Missing/Unregistered,350000000134306.0
81168475960,2023-01-12,Valid,
85297849132,2023-09-26,Missing/Unregistered,
85286708479,2023-08-25,Valid,
82213907933,2023-09-06,Missing/Unregistered,
85286364947,2023-07-02,Missing/Unregistered,
82192909806,2023-08-24,Valid,
81220368903,2023-06-28,Valid,
81135402685,2023-01-29,Valid,
81111162257,2023-03-17,Valid,350000000222154.0
82283903095,2023-01-24,Valid,
81126837667,2023-10-27,Missing/Unregistered,
81132744955,2023-05-29,Valid,350000000184117.0
81140577371,2023-01-18,Valid,
81263859835,2023-07-15,Valid,
81285567683,2023-07-21,Missing/Unregistered,
85278401695,2023-02-27,Missing/Unregistered,350000000324445.0
82147207859,2023-09-08,Valid,350000000291389.0
85214466271,2023-07-04,Valid,
81229881062,2023-06-25,Valid,
81141119323,2023-06-30,Valid,
82258379137,2023-02-19,Valid,
81288679822,2023-06-26,Valid,350000000926471.0
85225278089,2023-10-06,Valid,
85293811382,2023-10-14,Valid,
81272855832,2023-06-04,Valid,
85295807391,2023-05-13,Valid,
85288775755,2023-09-23,Missing/Unregistered,350000000956815.0
82232342117,2023-02-15,Valid,350000000214051.0
82192680011,2023-07-22,Valid,350000000976615.0
81130231344,2023-02-11,Valid,
81276715458,2023-08-23,Valid,
82226867763,2023-09-17,Missing/Unregistered,
82198691768,2023-04-15,Missing/Unregistered,350000000736182.0
82229930349,2023-01-22,Valid,350000000269301.0
82296697005,2023-02-21,Missing/Unregistered,
81156238157,2023-02-02,Valid,
82250691349,2023-03-03,Valid,
81255660914,2023-06-20,Valid,
82217261792,2023-03-03,Valid,
81134850851,2023-09-07,Valid,
81137063840,2023-02-20,Valid,350000000524121.0
81226543347,2023-05-10,Valid,
81236890368,2023-06-15,Valid,
82290385401,2023-07-08,Valid,350000000934072.0
82212058358,2023-10-05,Valid,
82178838515,2023-08-22,Valid,350000000503739.0
82155472691,2023-01-03,Missing/Unregistered,
82117274527,2023-04-19,Valid,350000000743743.0
82187335697,2023-01-10,Valid,
85234911297,2023-03-15,Missing/Unregistered,
81297422258,2023-01-19,Valid,
81125345798,2023-09-19,Valid,350000000944846.0
82152400971,2023-01-01,Valid,350000000266374.0
81121157318,2023-06-12,Valid,
81179546531,2023-02-18,Valid,
81197336073,2023-03-05,Valid,
81167588825,2023-06-24,Valid,350000000247275.0
81121248341,2023-05-05,Valid,
85241809053,2023-04-30,Valid,
81287252110,2023-09-09,Missing/Unregistered,
85251189505,2023-10-16,Valid,
82156600920,2023-04-17,Valid,
82214389471,2023-09-23,Valid,
85272225770,2023-08-06,Valid,
82255673803,2023-03-16,Valid,
82111871117,2023-10-22,Valid,350000000425343.0
81276532828,2023-09-05,Valid,
85298473763,2023-10-16,Valid,
82166086353,2023-10-07,Missing/Unregistered,350000000062373.0
85278185432,2023-02-26,Valid,350000000104150.0
82230592650,2023-10-17,Valid,350000000432260.0
81254053772,2023-08-23,Valid,
81123682676,2023-09-23,Valid,350000000257721.0
81168154890,2023-05-08,Missing/Unregistered,
85219792650,2023-05-27,Valid,
82268665204,2023-03-02,Valid,
81198321191,2023-03-05,Valid,350000000173405.0
85286545571,2023-10-14,Missing/Unregistered,
82115245530,2023-03-03,Valid,
85265002961,2023-07-26,Valid,350000000937152.0
82175964273,2023-10-19,Valid,
81244191007,2023-08-21,Valid,
82278587507,2023-04-04,Valid,
81151353689,2023-04-12,Valid,
81170406383,2023-06-16,Valid,
82247607738,2023-09-23,Valid,
81272948974,2023-08-22,Valid,350000000711379.0
81197309725,2023-01-03,Valid,
81173481148,2023-10-12,Valid,350000000113134.0
82213611193,2023-03-11,Valid,
85219430631,2023-08-28,Valid,350000000593391.0
85228718759,2023-03-14,Missing/Unregistered,
82114546017,2023-05-06,Valid,
82235628567,2023-05-27,Valid,
81267451251,2023-08-11,Valid,
81150604814,2023-03-28,Valid,350000000727907.0
82112125091,2023-02-05,Valid,
85237347324,2023-05-02,Missing/Unregistered,350000000523955.0
85226453560,2023-05-20,Valid,350000000430449.0
85257680687,2023-04-25,Valid,350000000072535.0
82250361972,2023-05-07,Valid,
81127631401,2023-01-26,Valid,
81178620415,2023-07-19,Valid,350000000636737.0
81257844348,2023-02-07,Valid,
82281365529,2023-08-15,Valid,
82192577635,2023-10-14,Valid,
82142988902,2023-09-16,Valid,350000000064176.0
82151969424,2023-06-19,Valid,
85210240377,2023-01-16,Valid,
82280673571,2023-08-26,Valid,
81115780059,2023-05-13,Valid,
81293195892,2023-07-12,Valid,
81271763407,2023-08-27,Missing/Unregistered,
85210036544,2023-01-28,Valid,
82262211186,2023-03-04,Valid,350000000637786.0
81139471735,2023-04-01,Valid,
81280430006,2023-09-28,Valid,350000000457274.0
85272671613,2023-07-30,Valid,350000000607383.0
85263697218,2023-08-15,Valid,
85245649741,2023-05-21,Valid,350000000583755.0
81228458449,2023-10-10,Valid,350000000090997.0
85236522168,2023-10-20,Valid,350000000445165.0
81157951883,2023-05-15,Valid,350000000158301.0
81227032509,2023-08-22,Valid,350000000353562.0
82170772095,2023-07-27,Valid,
82268254872,2023-08-25,Missing/Unregistered,350000000701038.0
81182742929,2023-04-17,Valid,350000000285024.0
81251851042,2023-09-10,Valid,
81296725577,2023-09-01,Valid,
82146466910,2023-03-20,Valid,
82286130060,2023-06-03,Valid,
81211565023,2023-06-01,Valid,350000000994239.0
81199141786,2023-03-14,Valid,350000000763846.0
85278653455,2023-03-21,Valid,
82122855931,2023-05-01,Valid,350000000993654.0
85291860386,2023-02-26,Missing/Unregistered,
82286828009,2023-09-22,Valid,
82137045178,2023-09-18,Missing/Unregistered,
85250571162,2023-09-26,Missing/Unregistered,
82245761214,2023-07-09,Valid,
82134910966,2023-03-11,Missing/Unregistered,
81255616370,2023-04-16,Missing/Unregistered,
82149680343,2023-06-15,Valid,
81263094014,2023-09-22,Valid,
82177755989,2023-01-14,Valid,
85221890388,2023-05-08,Valid,350000000217934.0
82224676093,2023-01-30,Valid,350000000830048.0
82191126797,2023-10-03,Valid,
81235131318,2023-06-21,Valid,
82281984042,2023-01-05,Valid,
81167364182,2023-03-27,Valid,
81188059853,2023-05-09,Valid,
85227045356,2023-02-04,Valid,350000000954293.0
85242451329,2023-03-02,Valid,
81188006925,2023-05-31,Missing/Unregistered,
82118419261,2023-08-18,Valid,
82288684412,2023-06-10,Valid,
81295906554,2023-05-25,Valid,
81220502690,2023-04-25,Valid,
82190977088,2023-06-12,Valid,
82269481544,2023-06-26,Valid,
85243993942,2023-06-08,Valid,
81133036644,2023-09-16,Valid,
85219296415,2023-06-16,Valid,
82229326021,2023-09-15,Valid,
81270923619,2023-02-07,Valid,
82296593742,2023-08-18,Missing/Unregistered,
82270443733,2023-03-08,Valid,
85290050361,2023-06-07,Valid,
81231286222,2023-08-17,Valid,350000000102487.0
82130833369,2023-01-29,Valid,
85286490531,2023-06-06,Valid,
82287124735,2023-09-15,Missing/Unregistered,
82172686283,2023-04-14,Valid,
82262273044,2023-07-21,Missing/Unregistered,
81291824707,2023-05-10,Missing/Unregistered,350000000675509.0
81115936963,2023-06-07,Valid,
81180000251,2023-10-01,Valid,350000000054456.0
82148301372,2023-03-29,Valid,
81246631941,2023-05-23,Valid,
85284079840,2023-09-23,Valid,
82167667306,2023-10-27,Valid,
81255101483,2023-08-23,Valid,
82247951340,2023-05-05,Valid,
85284236908,2023-09-25,Valid,
82237382042,2023-01-07,Valid,
85268847060,2023-09-05,Valid,
81253685263,2023-07-25,Valid,
82189529805,2023-06-24,Valid,
85229038192,2023-08-27,Valid,
81256320044,2023-05-12,Valid,
85284099478,2023-06-05,Valid,
82191981212,2023-01-24,Valid,
82292093241,2023-01-21,Valid,350000000014334.0
85240052413,2023-08-10,Valid,350000000641450.0
81219039648,2023-05-21,Valid,350000000988034.0
85283070480,2023-06-12,Valid,
82271319314,2023-02-12,Valid,
