msisdn,activation_date,nik_kk_status,registered_imei
081136911250,2023-08-20,Valid,350000000100388
081152516940,2023-08-14,nan,350000000284527
081186578863,2023-05-29,Valid,
085221027346,2023-06-13,Valid,
081266700031,2023-08-18,Valid,350000000925944
082217553443,2023-03-20,nan,350000000362888
082260407396,2023-01-25,Valid,
085227704434,2023-09-27,nan,350000000855265
081148596843,2023-07-20,nan,
082124863224,2023-02-07,Valid,350000000366344
085299419083,2023-08-12,Valid,350000000301864
081275472804,2023-10-22,Valid,
085223884159,2023-02-12,Valid,
082225547736,2023-07-15,nan,
085216708217,2023-08-26,Valid,
082288656366,2023-06-21,nan,
082138062042,2023-08-23,Valid,350000000361728
085237915542,2023-04-20,nan,
081267074639,2023-07-16,Valid,
081265803651,2023-05-04,Valid,
082123499032,2023-03-10,Valid,350000000796100
082197650950,2023-02-13,nan,
081137183803,2023-01-05,Valid,
081156747348,2023-03-04,Valid,
081227817824,2023-01-19,Valid,
082262190192,2023-03-04,Valid,
081232476456,2023-04-13,Valid,
085296791780,2023-05-03,Valid,
082217165194,2023-01-12,Valid,350000000932531
082158508952,2023-10-26,nan,
085253093993,2023-10-12,Valid,
082175692699,2023-08-24,Valid,
081146179805,2023-07-04,Valid,
082132105936,2023-02-19,Valid,
081279329080,2023-06-13,Valid,
082152564500,2023-08-16,Valid,350000000268641
082119881338,2023-06-20,Valid,
081249398620,2023-08-24,Valid,
081141298576,2023-09-15,Valid,
081158139852,2023-08-25,Valid,
082241422724,2023-03-05,Valid,350000000451327
081118603684,2023-02-22,Valid,
085293643720,2023-09-07,Valid,
085274487784,2023-02-09,nan,
081294855132,2023-03-21,nan,
082254968981,2023-07-11,Valid,
081153296769,2023-06-21,Valid,350000000888041
082151689648,2023-03-03,Valid,
082162844802,2023-08-12,Valid,
082120283030,2023-05-22,Valid,
082219291446,2023-01-29,Valid,
082259958078,2023-04-05,nan,
081265372752,2023-08-11,Valid,350000000526178
085219367303,2023-03-18,Valid,
082295934760,2023-04-01,nan,
085264928666,2023-04-04,Valid,350000000786329
085228674382,2023-02-19,Valid,
081221606354,2023-10-20,Valid,
085265169872,2023-10-22,Valid,
082198539811,2023-09-20,Valid,
085277926534,2023-03-20,Valid,350000000479827
082115918022,2023-09-19,Valid,
082147199816,2023-04-30,Valid,
085234420385,2023-10-26,Valid,
081179039134,2023-04-06,nan,
082197876803,2023-06-10,Valid,
082264682835,2023-06-02,Valid,
082194773876,2023-07-08,nan,
081213175795,2023-03-22,Valid,
082214885881,2023-08-30,Valid,
085294220898,2023-09-16,Valid,
081159827025,2023-07-13,nan,
081148760646,2023-04-10,Valid,
082191031969,2023-04-22,Valid,
081290630051,2023-02-13,Valid,350000000030870
082266400764,2023-06-22,Valid,
082238596985,2023-08-21,nan,
081113796306,2023-08-18,Valid,
081159792652,2023-03-06,Valid,350000000036952
082143121850,2023-10-03,Valid,350000000662127
082264167345,2023-01-09,Valid,350000000546978
085212226028,2023-09-17,Valid,350000000476327
082139403129,2023-03-29,Valid,
081114212263,2023-07-20,Valid,
081256057512,2023-03-11,Valid,350000000178834
081273821631,2023-10-02,Valid,
085228081897,2023-03-18,Valid,
082284445416,2023-08-31,Valid,
082211838829,2023-09-30,Valid,350000000276593
082167428007,2023-02-03,Valid,
082295589292,2023-07-09,Valid,
081292891447,2023-07-26,Valid,
085293832596,2023-09-25,Valid,
081272026355,2023-04-10,Valid,
085212847541,2023-07-01,Valid,
081194132152,2023-03-18,Valid,350000000651603
085237231487,2023-09-24,Valid,350000000133524
082275968697,2023-10-18,Valid,
082243321853,2023-04-21,Valid,
081216525730,2023-02-11,Valid,
081193080222,2023-10-03,Valid,
081145552434,2023-01-13,Valid,
081213106116,2023-07-21,nan,
085238431424,2023-09-26,Valid,
081145271780,2023-03-21,Valid,350000000729321
085245081663,2023-08-26,Valid,350000000738574
082145788882,2023-06-07,nan,350000000497753
082245052864,2023-04-28,nan,350000000016090
081229125310,2023-05-21,Valid,
082129318660,2023-02-21,Valid,
085242231206,2023-03-09,Valid,
081251539398,2023-05-29,Valid,
081190667755,2023-02-02,Valid,
081185490831,2023-01-13,Valid,350000000859778
082215641551,2023-09-20,Valid,
081177356809,2023-04-09,Valid,350000000517278
081213552074,2023-02-06,Valid,
085278533812,2023-10-24,nan,
082214366976,2023-04-26,Valid,350000000703014
082245360692,2023-06-04,Valid,
082132647686,2023-05-23,Valid,
081117614376,2023-08-17,nan,
082245459252,2023-06-27,nan,
082129327750,2023-04-19,Valid,350000000812972
085215186476,2023-08-26,Valid,350000000013394
085251232383,2023-09-16,nan,350000000395098
081256034717,2023-05-08,Valid,
082182722657,2023-01-25,Valid,
085214771156,2023-07-04,Valid,350000000052443
085226624849,2023-01-14,Valid,
085265410963,2023-09-04,Valid,
081122865204,2023-07-09,Valid,
082222594849,2023-01-08,Valid,
081161838568,2023-02-11,Valid,
082124699863,2023-01-12,Valid,350000000720958
085247140408,2023-06-05,Valid,
081124101255,2023-08-06,Valid,
082113192705,2023-10-01,nan,
082183450300,2023-10-26,Valid,350000000107891
085241548721,2023-03-31,Valid,350000000788828
082157475314,2023-06-02,Valid,350000000875673
082120481790,2023-03-25,Valid,
082143890623,2023-08-06,Valid,350000000394602
082118177405,2023-08-13,Valid,350000000932264
082158438857,2023-08-01,Valid,350000000388365
082219529541,2023-05-24,nan,
085218126375,2023-06-16,Valid,350000000707062
085255093226,2023-05-14,Valid,350000000042633
085284760897,2023-10-19,Valid,350000000727204
082130467861,2023-02-02,nan,350000000471351
082136765462,2023-04-19,Valid,350000000340668
081114242447,2023-07-05,Valid,
082289732789,2023-06-23,Valid,
082137658957,2023-05-08,Valid,
081282776551,2023-03-03,Valid,350000000510464
081214311976,2023-05-02,Valid,
085292625407,2023-06-16,Valid,
085245115684,2023-01-22,nan,350000000797416
081139834297,2023-02-16,nan,
081134501884,2023-10-20,Valid,350000000783208
082275760467,2023-04-12,Valid,350000000266037
082295152575,2023-10-18,nan,350000000530894
081234824006,2023-03-01,Valid,
085232971775,2023-01-01,Valid,350000000154198
082213933280,2023-03-07,nan,
085272288010,2023-07-05,Valid,
082162628542,2023-05-23,Valid,350000000547576
081279476826,2023-04-22,Valid,
082214765354,2023-10-21,Valid,350000000775891
081226793023,2023-09-30,Valid,
082297497238,2023-07-29,nan,
085245815675,2023-04-11,nan,
081268789691,2023-01-06,Valid,
085292889853,2023-02-19,Valid,350000000389415
085234642533,2023-08-22,Valid,
081153081500,2023-03-19,Valid,
081259509888,2023-01-18,Valid,350000000480432
081288576112,2023-02-05,Valid,
081140397565,2023-09-19,nan,
081143304820,2023-06-13,Valid,
085293116248,2023-03-04,Valid,
082256141833,2023-06-29,Valid,
081183385109,2023-08-11,Valid,
085248771718,2023-09-07,Valid,
085277612991,2023-09-14,Valid,
085265544099,2023-09-23,Valid,
081290029121,2023-09-07,Valid,
082128010036,2023-07-19,Valid,350000000387390
081125458047,2023-07-23,Valid,
081246073998,2023-08-01,nan,350000000139700
082249555327,2023-03-19,Valid,
081243649731,2023-01-22,Valid,
085296462597,2023-10-01,Valid,
085224919119,2023-01-12,Valid,
082165108569,2023-03-28,nan,
081210879744,2023-07-11,Valid,350000000521901
081115643264,2023-02-05,Valid,
081227009478,2023-10-10,Valid,
081155299005,2023-09-15,Valid,
081265860690,2023-09-09,Valid,350000000794734
081156166001,2023-03-19,Valid,350000000494309
085267716850,2023-05-18,Valid,
081186965087,2023-09-14,Valid,
081230695085,2023-07-28,Valid,
085244279751,2023-01-31,Valid,350000000935795
082255006886,2023-10-09,Valid,
082192094502,2023-06-03,Valid,
085255245068,2023-06-13,nan,
081259265231,2023-08-25,Valid,350000000942590
082146977413,2023-07-04,Valid,
082282603026,2023-01-03,nan,
082272960994,2023-07-16,Valid,350000000111639
082159079555,2023-05-05,Valid,
082234038129,2023-05-10,Valid,350000000714869
081144288098,2023-01-13,Valid,350000000778885
082179300834,2023-07-14,Valid,
081176416495,2023-08-18,Valid,350000000112137
081240915542,2023-02-06,Valid,
082179332563,2023-05-10,Valid,
082282389818,2023-10-22,Valid,
082149737694,2023-01-21,Valid,350000000101884
085260802235,2023-10-20,Valid,350000000999345
085262917556,2023-04-23,Valid,
082188536013,2023-09-20,Valid,350000000372371
082216624982,2023-03-12,nan,
081287570811,2023-09-19,nan,350000000569160
082147299419,2023-05-05,Valid,350000000475255
082130462379,2023-10-20,Valid,
082216797925,2023-02-08,Valid,350000000765948
085213852696,2023-08-07,nan,
082148132128,2023-02-13,Valid,
081122365909,2023-06-26,Valid,
081115305327,2023-08-02,Valid,
082287166538,2023-07-04,Valid,
081225064956,2023-05-19,Valid,350000000792877
082210952123,2023-04-22,nan,
082160405771,2023-04-22,Valid,
081250685977,2023-10-18,Valid,
081127071632,2023-10-19,nan,
081161603153,2023-05-06,Valid,
085247885011,2023-05-31,Valid,
081179526897,2023-06-24,Valid,
081295383535,2023-07-12,Valid,
081166417213,2023-02-10,Valid,
082231202704,2023-09-10,Valid,
081173341118,2023-10-27,Valid,
085293632694,2023-01-04,Valid,
081213796616,2023-05-30,Valid,
082219932104,2023-01-03,Valid,
081138843585,2023-05-19,Valid,
085241691752,2023-05-07,Valid,
082289675169,2023-08-06,Valid,
081276234215,2023-03-03,Valid,
085228211925,2023-08-11,Valid,
082150708286,2023-09-01,nan,350000000386946
081147142593,2023-07-10,Valid,
081163462371,2023-03-07,Valid,
085290706587,2023-07-01,Valid,
082117003372,2023-01-05,Valid,
081280148423,2023-07-12,Valid,
081136514866,2023-07-07,Valid,
082234467475,2023-07-17,Valid,
081131851388,2023-08-19,Valid,
082246006219,2023-10-16,Valid,
085213385230,2023-08-05,nan,350000000676860
082196943275,2023-06-09,Valid,
082197744074,2023-06-06,nan,
081223007476,2023-01-21,Valid,
081143424340,2023-02-18,Valid,
085272751692,2023-09-08,Valid,
082285884665,2023-08-26,Valid,
082198672842,2023-02-11,nan,
081212007220,2023-08-27,Valid,
082233461608,2023-05-31,Valid,
085239466755,2023-03-28,Valid,350000000500023
081294195106,2023-09-06,nan,
082169253441,2023-03-26,Valid,350000000403578
081289975298,2023-10-04,Valid,350000000215116
081194113658,2023-02-27,Valid,
081222677534,2023-09-06,Valid,
081171453685,2023-07-13,Valid,350000000755090
082195913759,2023-09-18,Valid,
081197989643,2023-05-27,Valid,
082182860684,2023-01-22,Valid,350000000701671
082136408373,2023-02-11,nan,
081147067887,2023-02-06,Valid,350000000443451
081154321755,2023-07-05,Valid,
082149879900,2023-04-21,Valid,
081129309514,2023-01-24,Valid,
081186227346,2023-08-15,Valid,
082249534258,2023-03-27,Valid,
081125386149,2023-03-15,Valid,350000000010710
082163729058,2023-02-16,Valid,350000000732511
081299271788,2023-10-18,Valid,
082287521535,2023-05-04,Valid,
082147446071,2023-06-21,Valid,
085281529765,2023-06-22,Valid,
082138096321,2023-10-27,Valid,
082181682719,2023-01-08,Valid,
081189936929,2023-09-02,Valid,350000000367079
082181725354,2023-04-29,Valid,350000000508244
081130929462,2023-07-19,Valid,
085297274723,2023-07-07,nan,350000000848876
082195992361,2023-02-01,nan,350000000289326
082184089674,2023-10-04,Valid,
081264546936,2023-08-01,Valid,350000000550661
081273178673,2023-05-29,Valid,
081163379884,2023-08-17,Valid,350000000814519
081140600559,2023-06-21,Valid,
082237709731,2023-04-07,Valid,
085249494000,2023-02-12,Valid,
081173988323,2023-04-21,Valid,
082272721374,2023-07-17,Valid,350000000931760
082199707143,2023-09-06,Valid,
085247323098,2023-02-26,Valid,
081246126505,2023-02-17,Valid,
085226167578,2023-02-11,nan,
081221709854,2023-06-03,Valid,
085248888372,2023-02-10,Valid,350000000271673
082271453658,2023-04-10,Valid,
081240710569,2023-07-24,nan,
082271275617,2023-08-11,nan,
085240216252,2023-07-31,Valid,
085288910517,2023-06-21,Valid,
082290187410,2023-04-10,Valid,
082213559672,2023-03-06,Valid,350000000053408
082221934103,2023-05-22,Valid,350000000483612
081220164356,2023-04-17,Valid,
082178355974,2023-05-14,Valid,
085253885868,2023-04-08,Valid,350000000553354
082127084802,2023-10-26,Valid,
081117364964,2023-02-05,Valid,
082120808310,2023-09-28,Valid,
082151625067,2023-01-16,Valid,
082156897734,2023-09-22,Valid,
081139618910,2023-07-15,Valid,
082213481017,2023-07-09,Valid,
082194092784,2023-08-19,Valid,
081267680509,2023-01-12,Valid,
085285668122,2023-10-07,Valid,
081242721354,2023-03-22,Valid,350000000116580
081197280739,2023-01-18,Valid,
082259642244,2023-03-04,Valid,350000000326678
082238587097,2023-08-25,Valid,
082259548341,2023-10-18,Valid,
081159261351,2023-01-21,Valid,
081197881992,2023-05-12,Valid,350000000256522
082260137012,2023-03-23,Valid,
081169344011,2023-03-24,Valid,
081255176276,2023-03-07,Valid,
081240984267,2023-07-05,Valid,
081288784613,2023-06-20,Valid,350000000076841
081264143985,2023-10-14,Valid,
082211475217,2023-08-27,Valid,
082294776806,2023-05-11,Valid,350000000891904
082213203214,2023-01-27,Valid,
081132211098,2023-05-04,Valid,350000000272321
082263200749,2023-04-05,Valid,
081137365353,2023-05-24,Valid,
085274913717,2023-01-18,nan,
082143886026,2023-06-22,Valid,
081115484365,2023-01-21,Valid,
081226488251,2023-09-25,Valid,
082112299148,2023-08-10,nan,
081129249758,2023-02-09,Valid,350000000108948
081270594475,2023-01-03,Valid,
085239257009,2023-02-09,Valid,
082115799038,2023-05-10,Valid,
082294479424,2023-05-07,Valid,
082270537572,2023-07-12,Valid,350000000348970
081155329632,2023-02-04,Valid,
082164193329,2023-04-29,Valid,
081289655848,2023-08-05,Valid,
085274365772,2023-10-23,Valid,
082178186626,2023-10-11,Valid,350000000954718
082134543753,2023-09-25,Valid,350000000182582
082174092555,2023-05-28,Valid,
082217875394,2023-09-19,Valid,
082195289958,2023-05-04,Valid,
085211349711,2023-10-04,Valid,
082251642131,2023-10-23,Valid,350000000784579
082135710709,2023-03-19,Valid,350000000185077
081280569365,2023-08-29,Valid,
082157837804,2023-08-05,nan,
082199301469,2023-01-31,Valid,
081110410593,2023-05-11,Valid,
081114673998,2023-09-16,Valid,
081217899267,2023-02-14,Valid,350000000931089
081259053368,2023-02-15,Valid,
081233024764,2023-03-14,Valid,
082242146834,2023-04-18,Valid,350000000552588
082274072786,2023-01-11,Valid,350000000803160
081298591502,2023-06-05,nan,350000000302110
082226683023,2023-06-27,Valid,
082130993795,2023-05-24,Valid,
081277282024,2023-06-25,Valid,350000000801987
081254597217,2023-04-13,Valid,
085258702947,2023-08-21,Valid,
085256189436,2023-05-05,Valid,350000000599983
085232337976,2023-02-25,Valid,
082263520022,2023-01-22,Valid,350000000026838
081164751008,2023-03-15,Valid,350000000444786
085280375452,2023-01-08,Valid,350000000892196
081272800137,2023-01-16,Valid,
082279942263,2023-08-18,Valid,350000000878931
082176792714,2023-06-13,Valid,350000000656985
081210638375,2023-09-14,Valid,
081273140720,2023-10-03,Valid,
081168394551,2023-02-17,Valid,
082125180286,2023-06-27,nan,
085294017128,2023-01-07,Valid,350000000231448
082236523330,2023-03-29,Valid,
081153390580,2023-05-04,Valid,
082229906584,2023-08-20,Valid,
081280103378,2023-03-04,Valid,
085297956215,2023-02-03,Valid,
082264685962,2023-07-30,Valid,
082165564598,2023-01-26,Valid,
082221375942,2023-09-09,Valid,
081158867223,2023-10-07,nan,
082245104035,2023-04-17,Valid,350000000818954
082142522057,2023-02-21,Valid,
085272123790,2023-08-09,Valid,
085217815129,2023-05-14,nan,350000000546519
081253787570,2023-03-04,Valid,
081168258187,2023-04-15,nan,
082213889627,2023-09-19,Valid,
082228546913,2023-05-12,nan,350000000383577
081120609307,2023-08-01,nan,
082123616956,2023-04-28,Valid,350000000708700
081119819637,2023-02-10,Valid,350000000515921
081141445695,2023-05-11,nan,
082124170511,2023-07-05,Valid,
081149712572,2023-03-01,Valid,350000000195468
082196917459,2023-03-05,Valid,350000000242349
082110560425,2023-04-05,Valid,
082223222251,2023-04-24,Valid,
081140759399,2023-10-25,nan,
085285550308,2023-06-30,Valid,350000000892516
081165808766,2023-09-25,Valid,
082151974085,2023-08-13,Valid,
082232205747,2023-05-17,Valid,350000000464483
082229645084,2023-07-10,Valid,
082249235131,2023-10-20,Valid,
082287744020,2023-06-13,Valid,350000000815828
082276155783,2023-10-24,Valid,
082249435683,2023-05-28,Valid,
082262380334,2023-03-16,Valid,
082172181239,2023-06-06,Valid,
082197856759,2023-03-28,Valid,
081270112076,2023-10-23,Valid,
081226264250,2023-01-28,Valid,
082249586830,2023-04-08,Valid,
081262476457,2023-04-26,Valid,350000000586194
082172751503,2023-02-06,Valid,
082286708743,2023-07-01,nan,
082196697916,2023-06-10,Valid,
081139672191,2023-06-28,Valid,350000000790288
082258510495,2023-08-23,Valid,350000000844517
085217448411,2023-08-08,Valid,350000000344268
085235929312,2023-03-30,Valid,350000000803571
081215373855,2023-07-16,nan,
082289753659,2023-05-05,Valid,350000000889966
081298168648,2023-05-29,Valid,
081210062622,2023-05-22,Valid,
082291992076,2023-08-03,Valid,
082246170058,2023-05-14,Valid,
082223806228,2023-09-18,Valid,
082298852500,2023-01-02,Valid,
082289779218,2023-10-20,Valid,350000000554342
082120636962,2023-04-19,Valid,350000000604717
081199983176,2023-02-10,Valid,350000000279732
081221516033,2023-03-09,Valid,
085274484034,2023-09-23,Valid,
081131017575,2023-07-17,Valid,
081230942006,2023-02-09,Valid,350000000935145
082213712694,2023-03-31,Valid,
081223236179,2023-03-21,Valid,
085245297860,2023-10-26,Valid,
085243137737,2023-04-12,Valid,350000000265134
082125493071,2023-07-30,nan,
082119555582,2023-10-16,Valid,
081282211817,2023-07-10,Valid,350000000025612
085234274398,2023-09-29,Valid,
